"","begintimes","endtimes","gesture_type","hand","gesture_duration","gesturesid","ppn","sfeat_envaccpeaksd","sfeat_envaccpeaks","sfeat_maxenvacc","sfeat_maxenvvel","sfeat_maxenv","sfeat_meanf","sfeat_maxf0","kfeat_wristindexdistanceright","kfeat_wristindexdistanceleft","kfeat_thumbindexdistanceright","kfeat_thumbindexdistanceleft","kfeat_wristwidthleftright","kfeat_wristheightright","kfeat_wristheightleft","kfeat_timetospeedright","kfeat_timetospeedleft","kfeat_avjerkright","kfeat_avjerkleft","kfeat_peakswristright","kfeat_peakswristleft","kfeat_maxspeedelbowright","kfeat_maxspeedelbowleft","kfeat_maxaccwristright","kfeat_maxaccwristleft","kfeat_maxspeedwristright","kfeat_maxspeedwristleft"
"1955",720546,721396,"no_gesture","no_gesture",850,"event_code502","11",3.75,0.00588235294117647,139.7761024,5.375835808,0.80000484,163.343094469565,209.279478,0.11898600617488,0.159449609253541,0.0175407977590612,0.0785888129327996,0.160047844701475,-0.353547764258147,-0.370752959930716,0.376470588235294,0.376470588235294,42.8238596120111,38.0076294623605,5,4,89.3366386999908,84.6480467808184,76.2330122200796,71.1872766282576,140.729598133958,133.333969471917
"1956",169805,172653,"no_gesture","no_gesture",2848,"event_code503","11",4.643,0.00526685393258427,94.21339898,5.60707481,0.672765713,163.873645691257,259.937168,0.171384612018597,0.110984762588239,0.0365704543179082,0.0725118230105041,0.126309089483272,-0.368300571482307,-0.374259487881211,0.365168539325843,0.365168539325843,8.61314898034549,9.65567864602542,17,17,55.3176744462125,61.9386832974517,24.3965937442643,21.817807509369,71.6732866999486,74.7770497331149
"1957",439370,439770,"no_gesture","no_gesture",400,"event_code504","11",3,0.005,8.137730607,0.19683261,0.191027985,158.991073322222,199.534403,0.135390736886748,0.146154583306995,0.00914720403941704,0.0112374893635647,0.167044712486366,-0.391911992596137,-0.383712479735696,1,0.7,14.0629496959467,25.8225699632618,1,2,52.6589990948783,64.7801919250783,36.9786408571307,41.0131583192298,76.0375224277551,69.27308058493
"1958",1114995,1117661,"no_gesture","no_gesture",2666,"event_code505","11",4.615,0.00525131282820705,93.70329872,4.278756428,0.856242336,157.892692384956,240.26547,0.0942903928862146,0.139266509215158,0.0362218465396906,0.0634880345921108,0.10295106513836,0.0366569878952573,-0.386187810596144,0.825206301575394,0.345086271567892,18.3278599103978,14.2426035274086,19,20,84.4459336643605,74.8591044671735,47.4955410776882,39.2219530804483,136.043874305457,67.0496201224328
"1959",1002113,1005087,"no_gesture","no_gesture",2974,"event_code506","11",3.889,0.00638870208473436,67.17948382,4.128322641,0.629717644,166.1589825825,206.656853,0.173091328144542,0.134985879733417,0.0313369182045401,0.087464175781125,0.135411845842049,-0.373513182835973,-0.381727814299593,0.39004707464694,0.39004707464694,8.6458354401614,11.323101132066,20,22,41.7902535921727,39.3557280711054,14.7923533068984,27.9587534803667,44.0494567728989,52.206932306472
"1960",170977,172337,"no_gesture","no_gesture",1360,"event_code507","11",4.143,0.00588235294117647,81.93180999,5.22761427,0.672765713,158.878228855346,226.865698,0.153812690884666,0.0893321567244219,0.0466092260456019,0.0330412165417968,0.119065821971126,-0.381194426306082,-0.385545395545273,0.676470588235294,0.676470588235294,7.17251448330125,9.61458487040236,9,8,34.709294987278,40.8557818430854,13.3619040583679,18.0031663725251,39.6757960022476,56.0622716694362
"1961",1634,2034,"no_gesture","no_gesture",400,"event_code508","11",2,0.01,0.004567511,0.000102292,0.000277071,161.143165895833,221.890506,0.180041774357265,0.104422404284287,0.0470635282350205,0.0112627724705373,0.127847969330061,-0.377650487834352,-0.388017133343465,0.5,0.6,19.8185706564977,17.7468918301569,1,3,65.5326657638724,57.0792592386716,40.0123211707098,35.1147712458046,62.4305457964569,61.3717720398942
"1962",926042,926862,"no_gesture","no_gesture",820,"event_code509","11",2.667,0.00853658536585366,18.24508822,1.349115192,0.125592444,165.931472682692,221.391235,0.153309713325955,0.162383702019789,0.0146098346169883,0.0642269346342195,0.151301666102872,-0.355609630569386,-0.377608619885163,0.146341463414634,0.341463414634146,23.8307768448444,19.8816134246671,6,5,73.6826459116416,60.944669727659,39.8741199750119,41.619195364028,104.977546705374,73.2458354665283
"1963",827462,828042,"no_gesture","no_gesture",580,"event_code510","11",2,0.0103448275862069,0.010479945,4.51e-05,2.61e-05,155.789390303797,215.184961,0.110403330066098,0.0778721492308136,0.0167699092071192,0.0241487656422599,0.101343214165928,-0.400128177641037,-0.425137743127026,0.689655172413793,0.482758620689655,20.9417953939965,25.8732042276369,5,5,108.099014679992,113.103886966335,32.553369872611,44.6843711742497,107.303267104255,129.893961612173
"1964",65570,67798,"no_gesture","no_gesture",2228,"event_code511","11",4.25,0.00583482944344704,101.5116714,4.334860701,0.612210582,162.671886809798,231.985311,0.154100538971169,0.175911013653743,0.0105799028242765,0.0291734436573221,0.180476142895846,-0.364197802773919,-0.379625907918876,0.0538599640933573,0.0538599640933573,26.3707115061724,16.7983384988254,16,14,79.6206355525118,67.8101457162866,66.4817596854339,48.71541392886,115.112613730499,96.5290365884275
"1965",391944,395439,"no_gesture","no_gesture",3495,"event_code512","11",4.444,0.00543633762517883,111.4761812,5.427658694,0.808418538,170.600943065371,261.100736,0.153691551695453,0.105142530146268,0.0835011285923912,0.057552983304065,0.122767381726828,-0.367034514332856,-0.381515826390446,0.217453505007153,0.263233190271817,10.5532542553707,13.5177412657045,24,24,50.3021084961526,45.5714890374491,24.7631708867402,23.5047838883594,45.1158178373623,48.6048263693365
"1966",481649,483507,"no_gesture","no_gesture",1858,"event_code513","11",2.471,0.00968783638320775,0.00264154,0.000383394,0.000624117,155.003422910256,208.605718,0.128372195580611,0.167478931205281,0.0248572167766566,0.0211889238609401,0.161933559170197,-0.391511272489583,-0.393711777470523,0.193756727664155,0.193756727664155,12.2554759893903,16.2300029788127,11,12,74.9163800325588,64.5552185917739,39.1475643111323,45.7881398874308,90.1666582813032,95.9544962314382
"1967",616450,619661,"no_gesture","no_gesture",3211,"event_code514","11",4.353,0.00560573030208658,102.1683,3.958867202,0.683056644,185.405485595628,460.535467,0.11181255645388,0.145475620194217,0.0045300473143518,0.00812577679214343,0.162669129002526,-0.357546538771135,-0.376566005136183,0.0996574275926503,0.0996574275926503,18.2946307868019,19.8144399998074,25,23,75.1652133019877,79.039155238583,40.1760712984997,43.6408664715323,101.229011383382,88.1828793767
"1968",1811,2211,"no_gesture","no_gesture",400,"event_code515","11",2,0.01,0.004730769,9.75e-05,0.00027011,162.58806858,217.548333,0.176611153157391,0.104422404284287,0.0461549853885632,0.0112627724705373,0.13223736196227,-0.373313422699446,-0.384788200266893,0.1,0.1,7.52232690475823,11.2046512381342,2,2,53.2218253957508,57.0792592386716,19.8286261041299,11.8076758681044,60.6006419550625,61.3717720398942
"1969",719079,720893,"no_gesture","no_gesture",1814,"event_code516","11",3.071,0.00826901874310915,69.83850441,5.375835808,0.625570073,160.369072396552,210.948117,0.11898600617488,0.159449609253541,0.0175407977590612,0.0785888129327996,0.154612338189318,-0.353547764258147,-0.370851198500612,0.992282249173098,0.992282249173098,29.8714555633835,28.5623506987132,12,13,94.9302826850668,84.6480467808184,76.2330122200796,71.1872766282576,140.729598133958,133.333969471917
"1970",515429,518050,"no_gesture","no_gesture",2621,"event_code517","11",4,0.00572300648607402,90.11974265,4.367680683,0.699691869,167.422330442478,461.195579,0.116723918755415,0.126128499925808,0.0663209890620094,0.0574471395351437,0.131085632539926,-0.37076570500085,-0.369048456068005,0.122090805036246,0.122090805036246,12.3225846348053,13.8993088316999,20,18,49.0248193226897,55.927643843102,35.4642047913765,47.7016944948002,63.7182837285871,82.6779637537946
"1971",669077,672109,"no_gesture","no_gesture",3032,"event_code518","11",3.944,0.0062664907651715,106.7375967,6.452353461,0.820953839,159.324376059126,223.980756,0.144189769903381,0.100785998104788,0.0201714788563565,0.0266667637264725,0.123605190893141,-0.378035061626435,-0.379053729828047,0.356200527704486,0.356200527704486,13.7968858457604,17.5421137122521,22,17,56.104170632846,66.1267951713448,25.923006925448,35.1953517176275,60.8119127052513,71.8532152134302
"1972",490430,492657,"no_gesture","no_gesture",2227,"event_code519","11",4.636,0.00538841490794791,117.9959046,4.41933862,0.703129058,153.408867744966,205.500041,0.130357829882656,0.203844414218023,0.0143056529383151,0.0655425800582522,0.148334533273378,-0.372344444675824,-0.386453852070571,0.23349797934441,0.377189043556354,19.6891895824132,19.9108368931053,14,14,55.4047465535539,75.2536262194104,33.7737857721885,46.9654287849833,62.7737746154347,95.1605707926784
"1973",857106,857506,"no_gesture","no_gesture",400,"event_code520","11",5,0.005,103.0315794,3.435769295,0.751569288,165.424828243243,203.12576,0.175336655949446,0.123587241973099,0.0570334882121566,0.0466164384374979,0.143055645734415,-0.37951403071651,-0.403552667308559,0.7,0.7,19.6427102464696,20.6742575896843,2,2,59.0717786506932,59.8628690609892,22.180419939607,22.1977348959348,51.4252437689471,61.4962000234762
"1974",930466,930866,"no_gesture","no_gesture",400,"event_code521","11",5,0.005,52.21351028,1.688233873,0.40993948,165.9934861,205.521295,0.146091174356985,0.125840320009982,0.0189123270849321,0.0281650758212539,0.157983143887302,-0.37412432360348,-0.414045594275597,0.5,0.5,11.8964895606131,10.6015601804992,2,3,56.0327606124529,62.8625704256376,17.0761105746421,21.3954596964795,62.1901375812889,77.0566817445708
"1975",489933,491074,"no_gesture","no_gesture",1141,"event_code522","11",4.6,0.00525854513584575,121.5942815,7.930143996,0.956946564,145.000191928571,164.37799,0.130357829882656,0.186153014399414,0.0143056529383151,0.0758742387082473,0.143851144452584,-0.379183726534819,-0.389630131214152,0.876424189307625,0.736196319018405,18.1413407038849,17.4382994298638,7,8,54.5993983220277,50.4444993344374,33.7737857721885,29.32513578298,62.7737746154347,61.7392642428801
"1976",1037536,1039101,"no_gesture","no_gesture",1565,"event_code523","11",2.333,0.010223642172524,0.425408699,0.001983691,0.000374174,159.431411056738,195.93787,0.182734299420557,0.112767826505344,0.0310670209676702,0.0307091834126839,0.13195024162967,-0.380348848962779,-0.419085546568054,0.281150159744409,0.281150159744409,25.049342919215,29.1446626964049,11,11,83.5965945698716,78.4722500030453,52.2356895714073,57.2446334982088,93.6717862329548,108.581900892902
"1977",587797,589307,"no_gesture","no_gesture",1510,"event_code524","11",4.25,0.00596026490066225,60.69891344,4.800221563,0.635880737,190.81451766092,278.102807,0.166537939172446,0.134988891248616,0.0338726252342627,0.0479529963500512,0.133433626034144,-0.376233248260083,-0.382256857439266,0.158940397350993,0.158940397350993,10.9983789146893,12.4056193657618,11,10,53.2233825263758,44.9657292253514,21.6302166918591,23.8285541744408,62.1964631827024,53.6591481990774
"1978",939592,941655,"no_gesture","no_gesture",2063,"event_code525","11",4,0.00533204071740184,113.2955155,5.137061879,0.958546052,166.501668128205,226.475699,0.169685900094325,0.0734185884759366,0.019091016111683,0.00390685285721584,0.149767652725138,-0.362307678839301,-0.388944810378347,0.523509452253999,0.523509452253999,16.4508687405349,18.6055177351052,15,14,80.3999979105372,74.2738263380819,27.7424648336726,35.3840703776143,97.0976654104229,104.649770765552
"1979",500881,502744,"no_gesture","no_gesture",1863,"event_code526","11",4.5,0.00483091787439614,126.9484616,5.227504085,0.760273322,146.437044871795,210.139412,0.114586404006964,0.161227997501705,0.00881407721519851,0.0518072649692525,0.169525026791266,-0.377374685316115,-0.390631314244971,0.858829844337091,0.214707461084273,15.7642789221334,21.5284204421846,13,13,46.8783338432697,59.1291020288467,28.1818846671579,37.1751983949646,53.926662325893,68.237825038015
"1980",1003876,1005730,"no_gesture","no_gesture",1854,"event_code527","11",3.818,0.00647249190938511,67.17948382,2.807692557,0.628307333,167.059270971074,206.656853,0.176685484468507,0.145590956070402,0.0290618336267551,0.076068646547539,0.134480262227987,-0.373513182835973,-0.391690979624674,0.841423948220065,0.841423948220065,6.7873699451627,8.70349347122553,12,14,38.0592262582598,38.8522192817059,17.7892115367638,15.1647196739939,31.0085081244255,33.8667401688301
"1981",1109777,1111741,"no_gesture","no_gesture",1964,"event_code528","11",2,0.0117107942973523,0.048210327,0.002088385,0.000203313,152.464222251185,196.862716,0.15964206726526,0.094520928753209,0.0494006939468142,0.0602315506769832,0.0998509471311881,-0.370741973033319,-0.384673611881012,0.285132382892057,0.54989816700611,23.9504675001544,27.8546344969499,14,15,72.6748674561721,76.6200326362698,43.1253607483553,58.8147245921617,80.1743301624059,92.2211134416754
"1982",83376,83776,"no_gesture","no_gesture",400,"event_code529","11",5,0.005,89.9519135,4.805512229,0.630026073,176.891459888889,223.93452,0.173620328774435,0.129554249455112,0.104254681986511,0.10931814057419,0.130807793595226,-0.375673134874221,-0.38028331640352,0.8,0.8,10.1293109564404,11.7605436284593,3,3,31.635055263849,36.618369139559,12.9548217371936,13.2552183031171,38.2204570064232,48.6224736190653
"1983",512559,513940,"no_gesture","no_gesture",1381,"event_code530","11",4.143,0.0057929036929761,73.54712131,5.836712946,0.780052239,170.603311111801,475.282968,0.120116312619118,0.16121656261784,0.0153866854855038,0.047625367689186,0.142409815318974,-0.376930895162588,-0.382836145364332,0.144822592324403,0.144822592324403,17.9363338232925,21.367072979665,9,10,66.1235443341072,66.88210237727,37.5892087528611,36.2826936676393,80.4350234592239,94.129865916127
"1984",925869,926801,"no_gesture","no_gesture",932,"event_code531","11",2.714,0.00858369098712446,18.24508822,1.349115192,0.085687002,165.896638232558,242.695247,0.17525869828,0.144497644265164,0.00859859538740771,0.0623614213562757,0.151301666102872,-0.35467791737269,-0.377608619885163,0.214592274678112,0.214592274678112,29.8947933709146,21.9203004728665,8,7,93.5047715787309,74.160763424243,67.4926123035251,41.619195364028,147.838302840903,82.5989758985259
"1985",135120,136512,"no_gesture","no_gesture",1392,"event_code532","11",2,0.0107758620689655,0.014111851,0.000115457,0.000240954,167.610469,210.657631,0.132821900792953,0.0992618179701003,0.0142126777468558,0.0177599859570234,0.142554942440656,-0.361617880938242,-0.389575563308899,0.574712643678161,0.574712643678161,11.508766150157,14.9950426462398,11,8,64.995968617895,54.3727141618379,30.5884644937649,41.9960160202631,84.0607318098492,77.8817532259354
"1986",717010,717410,"no_gesture","no_gesture",400,"event_code533","11",2.5,0.0075,0.038433226,0.000541699,3.32e-05,158.9191555,216.352303,0.0960002903782725,0.146886764425936,0.00221724478293927,0.0621287386175785,0.141106287098345,-0.367937667992183,-0.385008668346492,0.1,0.7,22.1721329814747,22.0394322216406,2,2,48.3616737353004,52.6624325940337,31.1284659044277,25.2907506717817,65.0156924786973,57.4509792710139
"1987",1038107,1040874,"no_gesture","no_gesture",2767,"event_code534","11",2.065,0.0115648717022046,0.025356337,0.000550971,7.86e-05,156.975346693333,206.382762,0.158026434859301,0.121374592830918,0.0256464001971179,0.0464557388486109,0.120791887693502,-0.379659334009741,-0.418406448449273,0.390314419949404,0.390314419949404,21.2940970691071,25.8929776101195,20,20,90.7504067940994,110.683978672644,55.7459962791887,75.4636321203284,117.397534142639,148.41294810544
"1988",478583,479909,"no_gesture","no_gesture",1326,"event_code535","11",4.833,0.0052790346907994,69.15225364,3.094577193,0.621895075,151.301304356757,474.361047,0.111753042937869,0.164111369657165,0.0104979560731705,0.0265799322319228,0.167234297085384,-0.385182663233324,-0.395370328641695,0.211161387631976,0.965309200603318,21.0231146021257,30.0667414067575,9,8,67.2624649909824,88.1921661572461,42.1509449408015,52.7478279948854,69.0592535288378,100.869169488121
"1989",169474,170957,"no_gesture","no_gesture",1483,"event_code536","11",5.167,0.00472016183412003,94.21339898,5.60707481,0.804584887,164.560145887324,259.937168,0.171384612018597,0.110984762588239,0.0365704543179082,0.0725118230105041,0.135323290045,-0.368300571482307,-0.374259487881211,0.944032366824005,0.944032366824005,11.3425707070695,11.3762622310837,9,9,55.3176744462125,61.9386832974517,24.3965937442643,22.6044064043205,71.6732866999486,74.7770497331149
"1990",978002,979745,"no_gesture","no_gesture",1743,"event_code537","11",3.6,0.00631095811818703,32.65343164,1.739332659,0.50520197,143.6264418125,183.029405,0.0984056346076146,0.124992100411361,0.0432209506670996,0.0613378184824863,0.127761705236213,-0.354013468721041,-0.375659892418602,0.390131956397017,0.390131956397017,13.3888861202292,13.9646904038963,13,13,62.8117463389756,75.5429086279743,28.2573233838866,36.6691455497458,70.0095039284374,87.36767653748
"1991",845397,845797,"no_gesture","no_gesture",400,"event_code538","11",3,0.005,58.54298442,2.371666575,0.491509453,138.953015755556,150.463682,0.153763794167191,0.144365204962115,0.0334860612411687,0.0735567488510793,0.149668823103116,-0.391685663991942,-0.415591371360278,0.8,0.8,12.2628682007194,18.725551035987,2,2,52.1841899240806,55.7948780816294,16.8032428500938,21.613722397064,55.090163374469,70.4412777210624
"1992",588195,590533,"no_gesture","no_gesture",2338,"event_code539","11",4.333,0.00556030795551754,117.2502154,4.800221563,0.731003069,175.363118946565,278.102807,0.14705006390261,0.139685241698444,0.041608653187304,0.113211683427612,0.135803034174417,-0.369822056531809,-0.359144144024462,0.513259195893926,0.513259195893926,10.1783037769752,13.1918799779393,16,14,73.5898953944398,66.3033476037824,30.2958923706904,42.0753675513908,71.2300993273759,75.5200173709192
"1993",383074,385507,"no_gesture","no_gesture",2433,"event_code540","11",2.545,0.00945334977394164,43.20571653,1.514273374,0.7150754,172.076672491329,287.740677,0.099298914914899,0.1197329628242,0.00759907804970379,0.0199283325865572,0.132033898993342,-0.364204033815564,-0.357453444593172,0.41101520756268,0.52609946568023,14.1142433131948,13.5967010038608,18,17,59.9472305225571,60.9428072004344,30.1557653553062,27.672089551991,83.6374622976872,61.3283369107802
"1994",542040,542785,"no_gesture","no_gesture",745,"event_code541","11",9,0.00268456375838926,22.76119875,0.937802153,0.396653981,140.878921444444,151.797998,0.178283905744998,0.128354395653979,0.0408033722573303,0.0313418867701256,0.122644617607478,-0.384671981445917,-0.386992346130806,0.644295302013423,0.644295302013423,7.86410651265897,6.95793022072485,4,6,26.6964749191901,31.1361162870214,18.4598887632266,15.2039432534376,31.2410039131786,40.5409266483058
"1995",1003448,1005325,"no_gesture","no_gesture",1877,"event_code542","11",4.111,0.0053276505061268,67.17948382,4.128322641,0.629717644,167.864544034783,206.656853,0.190057990585238,0.137996196056235,0.0340617345474492,0.0742179970141035,0.135411845842049,-0.373513182835973,-0.389786703410452,0.0639318060735216,0.127863612147043,7.42514837085083,9.47726006325887,13,14,30.2608371684466,27.6766011997839,14.7923533068984,15.1647196739939,28.7105838952188,37.3628358009441
"1996",530600,532903,"no_gesture","no_gesture",2303,"event_code543","11",4.364,0.00521059487624837,35.54352062,1.043630033,0.642390851,144.73663574269,221.416099,0.163365876399771,0.134915057474669,0.0297553480677523,0.0603955724482996,0.134094059457769,-0.374651820953912,-0.387829556352431,0.104211897524967,0.260529743812419,5.38388274532054,8.96495347442791,17,15,28.8260493816628,34.7190492982841,16.8355222053664,16.3325649490921,29.9533406240217,37.196164178922
"1997",522815,525139,"no_gesture","no_gesture",2324,"event_code544","11",3.643,0.00645438898450947,36.43816378,1.969899558,0.473602811,154.02378441358,199.93668,0.110870661766452,0.129582456157714,0.0786955302716123,0.0760543115019489,0.116399734801169,-0.378081428685808,-0.371230786574385,0.602409638554217,0.206540447504303,8.40089722022203,12.214064471065,15,16,45.4140397895965,51.4691864484412,20.6791874073671,30.6974361945382,50.9243955143788,64.1617510832573
"1998",828264,829866,"no_gesture","no_gesture",1602,"event_code545","11",2,0.0118601747815231,0.010733151,4.51e-05,2.5e-05,163.979000462264,220.42096,0.140372010972182,0.0886097976740091,0.0134230278130858,0.0355464103401768,0.094371440997413,-0.400242818251155,-0.42164882102045,0.199750312109863,0.199750312109863,14.435044641857,16.3286803315467,11,10,78.3696668585994,77.1753357648259,33.3730366640547,39.1155379390404,83.7993281681518,87.4727389687516
"1999",695675,698577,"no_gesture","no_gesture",2902,"event_code546","11",4,0.0062026188835286,93.99954426,6.675158118,0.730422059,152.325805780822,235.404305,0.163130400164592,0.131610272240054,0.0176263259123598,0.0153051715247518,0.17052761445971,-0.331761712136903,-0.351613714445295,0.578911095796003,0.578911095796003,14.0740374635124,16.1173915628491,18,20,51.6160429309027,62.6270386804141,39.2796545302082,42.4849047143728,79.7959356143198,78.4290583810403
"2000",925005,926270,"no_gesture","no_gesture",1265,"event_code547","11",2.889,0.00790513833992095,33.86160295,0.198693343,0.208662885,168.214351688235,248.385127,0.17525869828,0.144497644265164,0.00859859538740771,0.0623614213562757,0.151027879720608,-0.35467791737269,-0.38479882050669,0.822134387351779,0.822134387351779,20.0758170482639,15.4475347525519,8,8,93.5047715787309,74.160763424243,67.4926123035251,37.5407667534837,147.838302840903,82.5989758985259
"2001",386516,387223,"no_gesture","no_gesture",707,"event_code548","11",2.6,0.00848656294200849,0.01914969,0.000597678,0.000681364,174.544771765432,474.830512,0.123628237175825,0.0885618716225982,0.0234140101413079,0.0253941604029903,0.0922812689432624,-0.419660623574036,-0.417494316894564,0.735502121640735,0.735502121640735,15.212852943523,16.4498956805713,5,5,46.3750067042742,52.9543337085595,24.8111636590923,33.6186405405677,55.8150462390273,64.3924292920086
"2002",618500,621912,"no_gesture","no_gesture",3412,"event_code549","11",4.588,0.00527549824150059,109.4828696,7.136424496,0.927190146,182.679255121711,432.637259,0.155870594680912,0.102226210481107,0.0666539738071763,0.0794103077411982,0.135041508283633,-0.37170746831026,-0.366462509478794,0.562719812426729,0.82063305978898,16.3017624344532,18.6376510918347,23,23,56.542567398447,63.1820691298884,32.2312924923872,32.913372437615,71.4561042398497,83.1993887589568
"2003",1829,3657,"no_gesture","no_gesture",1828,"event_code550","11",2,0.0103938730853392,0.005438864,9.75e-05,0.00027011,162.70052012963,218.739755,0.176611153157391,0.104422404284287,0.0461549853885632,0.0112627724705373,0.121054806042379,-0.368621917091605,-0.372808920272536,0.0218818380743982,0.0218818380743982,12.2910386939623,10.6171016174567,10,10,53.2218253957508,57.0792592386716,24.3934105667148,26.7714725671124,60.6006419550625,61.3717720398942
"2004",24395,27367,"no_gesture","no_gesture",2972,"event_code551","11",3.889,0.00639300134589502,75.61314441,5.719048009,0.807459688,153.23423920354,210.79939,0.124559058604014,0.0951803958485076,0.0761092886465841,0.0766082595462347,0.129775256526347,-0.351682545272287,-0.359403101362218,0.605652759084791,0.659488559892328,12.7457345351935,12.2999391680431,19,17,70.8911161751636,60.9035788629027,28.6496983827269,50.5021009966357,109.584113116511,80.2433971107866
"2005",858560,860167,"no_gesture","no_gesture",1607,"event_code552","11",4.111,0.00622277535780958,61.57861897,2.733037972,0.542597545,152.077712362832,213.723898,0.192769759468957,0.0905249864816567,0.0759493785028973,0.0351710570418021,0.135395608424552,-0.369742250336783,-0.386926158918986,0.44803982576229,0.44803982576229,9.23476534855337,14.125317933731,10,10,35.9276172745059,46.4974380233137,13.5144023461424,19.8445312241381,48.4716791821481,63.1262348514717
"2006",1109325,1109725,"no_gesture","no_gesture",400,"event_code553","11",2.5,0.0075,34.4894588,0.0196564,0.012005944,146.749110192308,175.085523,0.139748874220067,0.138054197589798,0.031634201078883,0.0296629637903879,0.140226571023021,-0.389842754721073,-0.403094302339539,0.6,0.6,24.7381239585736,27.7585870607784,2,2,70.7542378486112,60.739021149563,30.0034221425028,33.967657136263,76.4705826425272,77.7854120503787
"2007",513600,515158,"no_gesture","no_gesture",1558,"event_code554","11",4.714,0.00513478818998716,117.9785448,4.294265166,0.629100331,164.790334963855,244.941133,0.0912213502173177,0.158132024803417,0.0220226198713149,0.0650722439577877,0.147038460524433,-0.363560251780384,-0.376616035455689,0.462130937098845,0.462130937098845,19.2920204215945,19.7302104937912,12,12,56.9123936554899,66.0555130824367,34.7404570590946,34.6064739696281,68.9491655550646,72.6248920269489
"2008",386261,387388,"no_gesture","no_gesture",1127,"event_code555","11",2.5,0.00976042590949423,0.01914969,0.001057856,0.000796272,163.448720140496,474.830512,0.121161555452038,0.0863378460613139,0.0151110563261239,0.0220409124989276,0.0922812689432624,-0.416053828216743,-0.417494316894564,0.106477373558119,0.106477373558119,13.3746391085013,14.9323631338548,8,7,55.7197143821452,52.9543337085595,24.8111636590923,33.6186405405677,65.7166678091501,70.6613473661913
"2009",698427,699736,"no_gesture","no_gesture",1309,"event_code556","11",3.625,0.00687547746371276,22.21377591,0.423811348,0.487731476,153.138709691892,279.282784,0.133257030232704,0.132432307795806,0.00994227148125377,0.0224486783910857,0.168955959962227,-0.33980691207573,-0.351583484415805,0.702826585179526,0.0611153552330023,8.97752134949513,14.5151878494485,7,10,31.7882862888995,28.4927847931802,24.5691766871313,20.5433172446032,54.7690108251566,58.1257383771458
"2010",1001623,1002043,"no_gesture","no_gesture",420,"event_code557","11",2.333,0.00952380952380952,0.056612248,-0.000865572,0.00154196,170.643602159091,183.701316,0.199254290797787,0.150924162966171,0.0373210887588595,0.0810094431302022,0.143185990646757,-0.37258781334142,-0.382709186392601,1.04761904761905,0.0952380952380952,6.401751706219,8.66552108626638,1,2,35.5208994348898,24.6244283997096,14.2705846297253,12.7992595532783,32.5607959258226,30.1636453465872
"2011",526103,527802,"no_gesture","no_gesture",1699,"event_code558","11",4,0.00588581518540318,18.02549097,0.864288591,0.399533496,148.899921557851,178.045972,0.087392695517602,0.113773750360358,0.0799843666628061,0.0553778880115242,0.116690565933457,-0.386035218795256,-0.370054167345183,1.01236021188935,1.01236021188935,9.0609201137842,12.3072991068925,11,12,74.1469097492328,75.5763972104216,29.7640969446127,39.0403558121066,71.0496948193061,78.4943270023876
"2012",116463,119038,"no_gesture","no_gesture",2575,"event_code559","11",4.071,0.0058252427184466,109.524029,5.369679804,0.703510589,154.578686551282,177.08333,0.146753928801626,0.157383380932404,0.0294622583126771,0.0371380137990229,0.139186497065053,-0.368307723133397,-0.3755572000345,0.419417475728155,0.341747572815534,11.7929652862649,16.313947004671,20,18,67.7233461581243,74.7576978196708,25.3187787775231,30.8211944510469,66.3598093254743,58.7937429461026
"2013",73873,76516,"no_gesture","no_gesture",2643,"event_code560","11",3.933,0.006053726825577,104.8523393,3.74265342,0.628853215,151.74232651073,185.911608,0.122859278123504,0.164999096057573,0.0262494458157314,0.0663901119447231,0.14134842891681,-0.368773664902827,-0.376573885918842,0.393492243662505,0.393492243662505,23.7105170750833,16.0064874761006,19,16,89.1171249202746,103.151331748513,46.6850726781278,42.0326482494485,113.332731844539,97.8594073737576
"2014",826136,827735,"no_gesture","no_gesture",1599,"event_code561","11",2,0.0118824265165729,0.013385308,8.33e-05,2.71e-05,151.898860341463,222.074813,0.125769348620586,0.0778721492308136,0.0175809966544543,0.0241487656422599,0.124201221685735,-0.375673682631674,-0.383221676183935,1.00062539086929,1.00062539086929,13.6221012458019,21.4980920174235,11,11,98.8181937159071,109.060729844074,48.4557300978297,60.3268258424914,100.999691577244,129.893961612173
"2015",500157,500557,"no_gesture","no_gesture",400,"event_code562","11",NA,0.0025,33.98150252,0.802798551,0.51213684,134.544618510638,148.427474,0.117292753133936,0.164628888802559,0.0160109672797049,0.0507150548987606,0.157228574105051,-0.39372679579606,-0.40076129060442,0.7,0.2,18.194162575148,16.7510288727532,3,3,36.5915527259309,38.3226612368656,22.5236620992808,22.4354935879554,33.8870146778736,54.2786571422853
"2016",528909,531885,"no_gesture","no_gesture",2976,"event_code563","11",4.5,0.00571236559139785,73.01259922,4.956258234,0.860752968,138.498837216346,175.302018,0.15568820935781,0.112259036827147,0.0508282079225951,0.05188642073236,0.128808688134081,-0.376951857519106,-0.372887925183097,0.0806451612903226,0.0806451612903226,7.94911207654654,12.0240027144955,20,21,37.415574212486,49.467371942353,29.9699825480957,34.7591495994762,56.8829436946444,78.7404954092379
